timestamp,mittente,mittente_interc,destinatario,destinatario_interc,durata,tipo
214168,14,S,5,N,0,S
213711,9,S,8,S,155,V
213711,8,S,11,N,33,V
213978,15,S,6,S,407,V
214440,6,S,11,N,0,S
214644,11,N,6,S,0,S
215237,6,S,11,N,0,S
215696,11,N,6,S,0,S
214469,14,S,8,S,508,V
214775,1,N,7,S,625,V
214775,7,S,11,N,814,V
215274,14,S,3,N,97,V
215780,15,S,2,N,816,V
215955,10,S,6,S,860,V
215955,6,S,11,N,98,V
216111,12,S,2,N,673,V
216245,13,S,5,N,0,S
216989,5,N,13,S,0,S
217750,13,S,5,N,0,S
216648,14,S,12,S,34,V
217383,15,S,13,S,69,V
217690,15,S,6,S,396,V
217690,6,S,11,N,575,V
217823,14,S,2,N,10,V
217984,13,S,5,N,207,V
218027,0,N,8,S,420,V
218413,8,S,11,N,0,S
218766,11,N,8,S,0,S
219296,8,S,11,N,0,S
218242,14,S,12,S,350,V
218476,9,S,8,S,411,V
218476,8,S,11,N,805,V
218664,15,S,8,S,778,V
218664,8,S,11,N,565,V
219660,14,S,7,S,843,V
219977,7,S,11,N,0,S
220867,11,N,7,S,0,S
221304,7,S,11,N,0,S
219748,15,S,5,N,65,V
219990,1,N,6,S,433,V
220762,9,S,12,S,789,V
220768,15,S,10,S,77,V
221698,10,S,8,S,323,V
221698,8,S,11,N,736,V
222564,15,S,8,S,0,S
222674,8,S,15,S,0,S
221838,8,S,11,N,736,V
222047,12,S,3,N,173,V
222086,15,S,10,S,410,V
222131,14,S,12,S,786,V
223447,14,S,10,S,826,V
223574,15,S,6,S,553,V
223574,6,S,11,N,17,V
224326,0,N,7,S,845,V
224326,7,S,11,N,49,V
224405,15,S,12,S,47,V
224542,14,S,5,N,39,V
224613,15,S,2,N,709,V
225535,9,S,7,S,684,V
225923,7,S,11,N,0,S
226284,11,N,7,S,0,S
226562,7,S,11,N,0,S
227417,11,N,7,S,0,S
226188,14,S,2,N,0,S
226743,2,N,14,S,0,S
225945,15,S,13,S,113,V
226406,13,S,5,N,789,V
226919,14,S,10,S,544,V
227381,12,S,5,N,893,V
227520,15,S,2,N,271,V
228378,14,S,8,S,72,V
228378,8,S,11,N,262,V
229173,14,S,2,N,0,S
229398,2,N,14,S,0,S
229893,14,S,2,N,0,S
230384,2,N,14,S,0,S
230680,14,S,2,N,0,S
228978,15,S,12,S,338,V
229377,12,S,2,N,390,V
229630,15,S,2,N,296,V
230080,14,S,13,S,491,V
230440,13,S,3,N,32,V
230494,12,S,5,N,338,V
230507,15,S,6,S,502,V
231097,10,S,8,S,390,V
231097,8,S,11,N,303,V
231117,14,S,13,S,320,V
231442,13,S,3,N,734,V
232259,0,N,9,S,324,V
232692,14,S,2,N,46,V
232708,15,S,3,N,295,V
233084,14,S,6,S,150,V
233084,6,S,11,N,142,V
233331,9,S,12,S,676,V
233901,14,S,6,S,234,V
233901,6,S,11,N,449,V
233937,15,S,12,S,552,V
234772,15,S,12,S,855,V
235167,14,S,8,S,857,V
235167,8,S,11,N,189,V
235895,10,S,8,S,824,V
235895,8,S,11,N,394,V
236343,14,S,9,S,449,V
236376,15,S,13,S,335,V
237322,15,S,3,N,265,V
237652,14,S,12,S,400,V
238822,15,S,13,S,0,S
239169,13,S,15,S,0,S
239799,15,S,13,S,0,S
238175,0,N,7,S,767,V
238175,7,S,11,N,278,V
238849,13,S,4,S,0,S
239032,4,S,13,S,0,S
239708,13,S,4,S,0,S
239966,15,S,13,S,0,S
240744,13,S,15,S,0,S
241456,15,S,13,S,0,S
241630,13,S,15,S,0,S
242303,15,S,13,S,0,S
239573,14,S,12,S,749,V
239809,15,S,5,N,293,V
239964,10,S,6,S,369,V
239964,6,S,11,N,795,V
240047,9,S,7,S,397,V
240462,15,S,13,S,756,V
241269,14,S,3,N,753,V
241487,1,N,10,S,625,V
242142,14,S,9,S,865,V
242466,15,S,8,S,525,V
242466,8,S,11,N,840,V
242583,13,S,3,N,507,V
242625,12,S,4,S,26,V
243647,14,S,10,S,670,V
244009,15,S,8,S,180,V
244826,8,S,11,N,0,S
245274,11,N,8,S,0,S
246037,8,S,11,N,0,S
246755,11,N,8,S,0,S
244512,12,S,3,N,188,V
244708,14,S,8,S,321,V
245584,8,S,11,N,0,S
246046,11,N,8,S,0,S
246904,8,S,11,N,0,S
247242,11,N,8,S,0,S
244725,15,S,7,S,883,V
245495,7,S,11,N,0,S
246388,11,N,7,S,0,S
247172,7,S,11,N,0,S
247370,11,N,7,S,0,S
248249,7,S,11,N,0,S
246570,15,S,6,S,496,V
246570,6,S,11,N,778,V
246648,9,S,8,S,116,V
246787,14,S,13,S,628,V
247436,15,S,3,N,98,V
248027,1,N,9,S,285,V
248824,14,S,10,S,266,V
248855,15,S,10,S,261,V
250098,13,S,3,N,806,V
250444,1,N,7,S,757,V
250525,15,S,9,S,365,V
250574,14,S,6,S,775,V
250574,6,S,11,N,780,V
250667,12,S,5,N,759,V
251697,14,S,12,S,481,V
252489,14,S,9,S,0,S
252692,9,S,14,S,0,S
253240,14,S,9,S,0,S
253839,9,S,14,S,0,S
252462,14,S,10,S,500,V
252570,9,S,12,S,653,V
252573,15,S,6,S,275,V
252573,6,S,11,N,282,V
252605,13,S,5,N,105,V
253340,1,N,9,S,603,V
253579,10,S,13,S,573,V
253809,13,S,4,S,304,V
254295,14,S,12,S,266,V
254312,15,S,9,S,238,V
254935,15,S,9,S,140,V
256012,15,S,9,S,0,S
256284,9,S,15,S,0,S
256539,15,S,9,S,0,S
257213,9,S,15,S,0,S
257554,15,S,9,S,0,S
255912,14,S,8,S,0,S
256783,8,S,14,S,0,S
257286,14,S,8,S,0,S
258184,8,S,14,S,0,S
255644,8,S,11,N,137,V
255993,9,S,7,S,373,V
255993,7,S,11,N,450,V
256179,15,S,2,N,704,V
256340,14,S,3,N,474,V
257333,12,S,2,N,851,V
257536,15,S,9,S,319,V
257661,14,S,10,S,722,V
258942,15,S,5,N,594,V
259965,9,S,12,S,0,S
260029,12,S,9,S,0,S
260363,9,S,12,S,0,S
261091,12,S,9,S,0,S
259373,0,N,8,S,5,V
259373,8,S,11,N,485,V
259550,13,S,4,S,766,V
259608,1,N,9,S,230,V
259763,12,S,5,N,362,V
260109,14,S,9,S,649,V
260456,10,S,6,S,817,V
260456,6,S,11,N,614,V
260880,15,S,12,S,53,V
261203,14,S,10,S,690,V
261360,1,N,7,S,376,V
261360,7,S,11,N,802,V
261432,0,N,8,S,867,V
262334,14,S,8,S,658,V
262570,12,S,4,S,529,V
262639,15,S,12,S,773,V
263687,1,N,6,S,178,V
263687,6,S,11,N,499,V
264198,14,S,10,S,193,V
264646,12,S,2,N,768,V
264704,15,S,10,S,866,V
264773,13,S,5,N,403,V
265410,14,S,5,N,576,V
265820,12,S,3,N,679,V
266122,14,S,13,S,881,V
267163,13,S,5,N,0,S
267446,5,N,13,S,0,S
267848,13,S,5,N,0,S
268006,5,N,13,S,0,S
266453,1,N,10,S,751,V
266740,10,S,7,S,762,V
267162,7,S,11,N,0,S
267215,11,N,7,S,0,S
267010,15,S,7,S,622,V
267010,7,S,11,N,78,V
267626,14,S,12,S,612,V
268201,15,S,8,S,834,V
268201,8,S,11,N,371,V
268979,14,S,3,N,273,V
269447,14,S,6,S,840,V
269447,6,S,11,N,847,V
270376,15,S,9,S,773,V
270509,14,S,3,N,775,V
272171,12,S,5,N,0,S
272361,5,N,12,S,0,S
273178,12,S,5,N,0,S
273873,5,N,12,S,0,S
271350,15,S,9,S,735,V
271436,10,S,13,S,879,V
271906,13,S,2,N,216,V
272407,14,S,9,S,703,V
272839,15,S,13,S,862,V
272986,13,S,5,N,603,V
273991,1,N,10,S,729,V
274482,14,S,8,S,744,V
274482,8,S,11,N,249,V
274545,15,S,13,S,36,V
274645,0,N,7,S,114,V
274746,15,S,9,S,515,V
275520,12,S,5,N,362,V
275975,15,S,8,S,0,S
276091,8,S,15,S,0,S
276683,15,S,8,S,0,S
277496,8,S,15,S,0,S
275910,8,S,11,N,135,V
275964,14,S,10,S,540,V
276038,12,S,2,N,81,V
276181,11,N,6,S,441,V
276181,6,S,11,N,54,V
276870,14,S,9,S,637,V
276933,15,S,3,N,747,V
278017,14,S,13,S,900,V
278997,15,S,8,S,575,V
279042,10,S,13,S,486,V
279555,14,S,13,S,334,V
280392,0,N,8,S,419,V
280392,8,S,11,N,30,V
280577,14,S,5,N,53,V
281086,1,N,6,S,298,V
281086,6,S,11,N,153,V
281320,15,S,9,S,885,V
281524,12,S,2,N,769,V
282157,14,S,5,N,7,V
283283,15,S,7,S,0,S
283552,7,S,15,S,0,S
282444,7,S,11,N,387,V
282923,15,S,3,N,47,V
283225,14,S,13,S,604,V
283399,15,S,12,S,51,V
283468,9,S,6,S,197,V
283468,6,S,11,N,719,V
284106,15,S,9,S,850,V
284480,13,S,5,N,208,V
285120,15,S,7,S,727,V
285378,7,S,11,N,0,S
285595,11,N,7,S,0,S
285810,7,S,11,N,0,S
286317,11,N,7,S,0,S
286599,7,S,11,N,0,S
286656,11,N,7,S,0,S
285787,14,S,9,S,0,S
286455,9,S,14,S,0,S
287258,14,S,9,S,0,S
286540,1,N,6,S,0,S
287050,6,S,1,N,0,S
287511,1,N,6,S,0,S
288341,6,S,1,N,0,S
289209,1,N,6,S,0,S
289691,6,S,1,N,0,S
285990,6,S,11,N,659,V
286217,14,S,12,S,138,V
286351,10,S,6,S,150,V
286351,6,S,11,N,125,V
287005,15,S,6,S,223,V
287005,6,S,11,N,332,V
287216,0,N,10,S,818,V
287934,14,S,5,N,206,V
288172,15,S,8,S,249,V
288172,8,S,11,N,409,V
288482,0,N,8,S,439,V
288482,8,S,11,N,33,V
288905,13,S,2,N,835,V
289450,14,S,5,N,290,V
289653,15,S,2,N,720,V
290033,13,S,3,N,103,V
290718,10,S,7,S,697,V
290718,7,S,11,N,878,V
291041,13,S,3,N,316,V
291151,14,S,3,N,845,V
291651,13,S,4,S,352,V
292062,15,S,6,S,754,V
292232,6,S,11,N,0,S
293031,11,N,6,S,0,S
293529,6,S,11,N,0,S
294206,11,N,6,S,0,S
292422,12,S,2,N,178,V
292953,15,S,7,S,158,V
292953,7,S,11,N,4,V
293581,13,S,4,S,588,V
293647,14,S,12,S,525,V
293959,0,N,9,S,246,V
294064,15,S,9,S,132,V
294343,14,S,10,S,204,V
295795,15,S,6,S,50,V
295795,6,S,11,N,716,V
296001,14,S,12,S,0,S
296458,12,S,14,S,0,S
297254,14,S,12,S,0,S
296018,1,N,10,S,424,V
297097,15,S,12,S,56,V
297437,14,S,10,S,830,V
298875,15,S,9,S,223,V
299494,15,S,6,S,48,V
299494,6,S,11,N,725,V
299879,1,N,9,S,0,S
300409,9,S,1,N,0,S
301098,1,N,9,S,0,S
301548,9,S,1,N,0,S
301727,1,N,9,S,0,S
301936,9,S,1,N,0,S
299631,14,S,12,S,505,V
300412,10,S,8,S,545,V
300412,8,S,11,N,614,V
300454,14,S,6,S,615,V
300454,6,S,11,N,736,V
300820,15,S,12,S,133,V
301639,15,S,3,N,852,V
302127,9,S,6,S,189,V
302127,6,S,11,N,884,V
302531,14,S,9,S,841,V
302791,13,S,5,N,195,V
304115,15,S,9,S,285,V
304586,14,S,3,N,215,V
304805,15,S,12,S,108,V
305074,14,S,8,S,593,V
305074,8,S,11,N,30,V
305743,15,S,10,S,899,V
306049,0,N,9,S,787,V
306359,14,S,6,S,652,V
306359,6,S,11,N,765,V
307237,9,S,6,S,898,V
307287,14,S,13,S,147,V
307622,15,S,13,S,392,V
307688,13,S,5,N,309,V
308215,14,S,10,S,835,V
308755,15,S,6,S,644,V
308755,6,S,11,N,867,V
309643,9,S,7,S,46,V
309643,7,S,11,N,218,V
310339,15,S,3,N,292,V
310980,14,S,6,S,0,S
311036,6,S,14,S,0,S
311336,14,S,6,S,0,S
311737,6,S,14,S,0,S
312037,14,S,6,S,0,S
310612,6,S,11,N,593,V
311291,12,S,2,N,556,V
312137,14,S,9,S,0,S
312976,9,S,14,S,0,S
313311,14,S,9,S,0,S
311893,15,S,8,S,170,V
311893,8,S,11,N,601,V
311970,10,S,7,S,444,V
313166,14,S,9,S,377,V
313361,15,S,12,S,675,V
314361,13,S,2,N,737,V
314468,9,S,8,S,343,V
314468,8,S,11,N,66,V
314538,10,S,7,S,120,V
314538,7,S,11,N,423,V
315774,15,S,10,S,0,S
316331,10,S,15,S,0,S
316401,15,S,10,S,0,S
316847,10,S,15,S,0,S
316944,15,S,10,S,0,S
315156,1,N,6,S,105,V
315156,6,S,11,N,840,V
315302,14,S,9,S,659,V
315603,12,S,3,N,667,V
316134,15,S,5,N,782,V
316402,10,S,8,S,632,V
316402,8,S,11,N,598,V
316991,14,S,2,N,487,V
317387,12,S,5,N,152,V
317975,14,S,3,N,421,V
318159,12,S,2,N,96,V
318785,15,S,10,S,0,S
319024,10,S,15,S,0,S
318709,13,S,2,N,451,V
318807,0,N,7,S,540,V
318807,7,S,11,N,882,V
319128,9,S,12,S,277,V
319132,15,S,2,N,293,V
319396,14,S,10,S,539,V
319533,0,N,8,S,773,V
319533,8,S,11,N,638,V
320078,12,S,3,N,0,S
320093,3,N,12,S,0,S
320894,12,S,3,N,0,S
321559,3,N,12,S,0,S
320616,14,S,8,S,295,V
320662,15,S,2,N,571,V
321407,15,S,5,N,733,V
321413,14,S,8,S,163,V
321574,8,S,11,N,0,S
322408,11,N,8,S,0,S
322584,8,S,11,N,0,S
323338,11,N,8,S,0,S
323917,8,S,11,N,0,S
322143,1,N,6,S,0,S
322894,6,S,1,N,0,S
323579,1,N,6,S,0,S
321944,6,S,11,N,501,V
322297,14,S,5,N,157,V
322360,1,N,7,S,508,V
322360,7,S,11,N,414,V
323815,15,S,7,S,338,V
323968,14,S,10,S,409,V
324203,12,S,4,S,666,V
324804,14,S,6,S,493,V
324804,6,S,11,N,416,V
324807,15,S,3,N,172,V
325051,9,S,6,S,379,V
325051,6,S,11,N,248,V
325221,15,S,10,S,857,V
325936,14,S,9,S,213,V
326263,10,S,13,S,891,V
327287,14,S,13,S,187,V
327322,13,S,4,S,40,V
328625,1,N,10,S,0,S
328629,10,S,1,N,0,S
327870,15,S,5,N,200,V
328263,0,N,10,S,57,V
329220,14,S,3,N,319,V
329298,1,N,9,S,384,V
329533,15,S,9,S,836,V
330181,9,S,8,S,599,V
330181,8,S,11,N,729,V
330272,14,S,13,S,792,V
330564,15,S,6,S,17,V
330582,6,S,11,N,0,S
331094,11,N,6,S,0,S
331708,6,S,11,N,0,S
332311,11,N,6,S,0,S
332530,6,S,11,N,0,S
331626,14,S,12,S,0,S
332343,12,S,14,S,0,S
331490,0,N,7,S,175,V
331490,7,S,11,N,872,V
331786,15,S,2,N,182,V
332101,1,N,6,S,687,V
332101,6,S,11,N,746,V
332506,14,S,9,S,339,V
333089,14,S,6,S,164,V
333180,15,S,5,N,249,V
333639,10,S,6,S,33,V
334043,14,S,13,S,823,V
334548,12,S,3,N,338,V
335064,15,S,9,S,508,V
335270,13,S,2,N,526,V
335320,9,S,12,S,572,V
335372,12,S,3,N,772,V
336121,14,S,10,S,789,V
336142,10,S,8,S,765,V
336142,8,S,11,N,497,V
336159,1,N,6,S,396,V
336444,15,S,13,S,138,V
336604,0,N,10,S,877,V
337302,12,S,3,N,842,V
338038,9,S,6,S,0,S
338682,6,S,9,S,0,S
338784,9,S,6,S,0,S
339571,6,S,9,S,0,S
340414,9,S,6,S,0,S
337457,6,S,11,N,472,V
337968,14,S,9,S,351,V
338308,15,S,6,S,512,V
338308,6,S,11,N,102,V
338420,13,S,2,N,187,V
338785,10,S,8,S,64,V
338785,8,S,11,N,412,V
338927,14,S,12,S,366,V
339408,15,S,9,S,109,V
339584,12,S,4,S,456,V
339633,13,S,4,S,441,V
340765,14,S,5,N,332,V
341441,15,S,10,S,0,S
341526,10,S,15,S,0,S
341818,15,S,10,S,0,S
342416,10,S,15,S,0,S
343254,15,S,10,S,0,S
341693,14,S,8,S,181,V
342509,8,S,11,N,0,S
343291,11,N,8,S,0,S
344093,8,S,11,N,0,S
342002,1,N,6,S,124,V
342002,6,S,11,N,74,V
342003,14,S,5,N,640,V
342568,15,S,9,S,92,V
343591,15,S,13,S,614,V
344435,10,S,13,S,0,S
345104,13,S,10,S,0,S
345215,10,S,13,S,0,S
345985,13,S,10,S,0,S
344350,14,S,13,S,292,V
345201,14,S,6,S,691,V
345504,12,S,2,N,0,S
346298,2,N,12,S,0,S
345998,15,S,5,N,0,S
346204,5,N,15,S,0,S
346580,15,S,5,N,0,S
345905,15,S,9,S,859,V
346117,14,S,12,S,559,V
347101,13,S,5,N,145,V
347316,15,S,7,S,455,V
347618,13,S,4,S,729,V
348159,1,N,10,S,722,V
348398,14,S,7,S,585,V
348398,7,S,11,N,402,V
348930,15,S,9,S,68,V
349453,15,S,5,N,42,V
349626,1,N,9,S,132,V
350129,15,S,9,S,785,V
350212,0,N,8,S,444,V
350212,8,S,11,N,462,V
350442,14,S,8,S,403,V
350532,8,S,11,N,0,S
351180,11,N,8,S,0,S
351446,8,S,11,N,0,S
351621,11,N,8,S,0,S
352511,8,S,11,N,0,S
351266,9,S,12,S,6,V
351429,13,S,5,N,731,V
351646,14,S,7,S,409,V
351763,7,S,11,N,0,S
352129,11,N,7,S,0,S
352248,7,S,11,N,0,S
352953,11,N,7,S,0,S
352202,15,S,12,S,431,V
353223,14,S,10,S,0,S
354079,10,S,14,S,0,S
354501,14,S,10,S,0,S
354680,10,S,14,S,0,S
352717,1,N,9,S,545,V
353173,15,S,12,S,325,V
354253,14,S,3,N,671,V
354585,15,S,13,S,27,V
355459,15,S,6,S,352,V
355459,6,S,11,N,818,V
355703,12,S,5,N,117,V
355941,14,S,10,S,190,V
356398,15,S,6,S,0,S
356615,6,S,15,S,0,S
357413,15,S,6,S,0,S
357774,6,S,15,S,0,S
358399,15,S,6,S,0,S
355976,6,S,11,N,484,V
356478,0,N,8,S,0,S
356915,8,S,0,N,0,S
357384,0,N,8,S,0,S
358125,8,S,0,N,0,S
358412,0,N,8,S,0,S
359201,8,S,0,N,0,S
357616,14,S,12,S,0,S
357739,12,S,14,S,0,S
358565,14,S,12,S,0,S
359189,12,S,14,S,0,S
359563,14,S,12,S,0,S
359736,12,S,14,S,0,S
357304,15,S,13,S,288,V
357328,14,S,3,N,830,V
357402,13,S,5,N,748,V
358998,15,S,10,S,194,V
359474,14,S,8,S,523,V
359522,8,S,11,N,0,S
360261,11,N,8,S,0,S
360524,8,S,11,N,0,S
360939,11,N,8,S,0,S
361315,8,S,11,N,0,S
359678,15,S,3,N,276,V
359799,10,S,13,S,527,V
360100,0,N,8,S,670,V
360100,8,S,11,N,496,V
360171,15,S,9,S,115,V
360349,1,N,10,S,290,V
360765,14,S,9,S,512,V
361928,13,S,4,S,0,S
362154,4,S,13,S,0,S
362859,13,S,4,S,0,S
361335,15,S,6,S,95,V
361335,6,S,11,N,378,V
362011,14,S,12,S,588,V
362133,1,N,7,S,560,V
362133,7,S,11,N,29,V
362313,9,S,6,S,533,V
362313,6,S,11,N,478,V
362635,15,S,2,N,274,V
362722,14,S,2,N,326,V
363237,0,N,9,S,241,V
363881,15,S,13,S,630,V
364128,14,S,10,S,580,V
364364,0,N,7,S,632,V
364364,7,S,11,N,538,V
364438,10,S,13,S,716,V
365181,15,S,2,N,698,V
365506,9,S,6,S,456,V
365857,6,S,11,N,0,S
366647,11,N,6,S,0,S
367189,6,S,11,N,0,S
367839,11,N,6,S,0,S
366641,13,S,5,N,0,S
366947,5,N,13,S,0,S
367788,13,S,5,N,0,S
368231,5,N,13,S,0,S
366454,14,S,10,S,611,V
366854,13,S,5,N,874,V
367645,15,S,9,S,308,V
368102,14,S,13,S,151,V
368719,1,N,9,S,325,V
369566,15,S,13,S,554,V
369996,14,S,2,N,639,V
370330,15,S,9,S,141,V
371366,15,S,12,S,0,S
371936,12,S,15,S,0,S
372209,15,S,12,S,0,S
372504,12,S,15,S,0,S
372964,15,S,12,S,0,S
373241,12,S,15,S,0,S
371019,13,S,3,N,167,V
371127,9,S,8,S,438,V
371127,8,S,11,N,56,V
371846,14,S,12,S,288,V
372474,15,S,9,S,819,V
372952,14,S,13,S,632,V
373853,14,S,10,S,739,V
373866,13,S,3,N,652,V
374087,1,N,6,S,759,V
374087,6,S,11,N,549,V
374537,15,S,6,S,441,V
374537,6,S,11,N,629,V
375668,10,S,6,S,309,V
375668,6,S,11,N,743,V
376178,14,S,2,N,230,V
376200,15,S,13,S,575,V
377491,0,N,7,S,0,S
377509,7,S,0,N,0,S
378000,0,N,7,S,0,S
378191,7,S,0,N,0,S
376819,7,S,11,N,608,V
376972,0,N,9,S,544,V
377342,9,S,12,S,399,V
377603,14,S,8,S,803,V
377603,8,S,11,N,262,V
377791,15,S,9,S,837,V
379080,1,N,6,S,769,V
379080,6,S,11,N,238,V
379508,15,S,13,S,673,V
380099,14,S,2,N,167,V
380129,12,S,5,N,219,V
380628,15,S,10,S,842,V
380677,9,S,12,S,44,V
381875,14,S,2,N,457,V
382184,13,S,2,N,5,V
382255,15,S,10,S,154,V
382962,15,S,9,S,61,V
383058,14,S,5,N,545,V
383357,13,S,2,N,875,V
384232,15,S,8,S,0,S
384278,8,S,15,S,0,S
384967,15,S,8,S,0,S
385670,8,S,15,S,0,S
384254,8,S,11,N,0,S
384681,11,N,8,S,0,S
385130,8,S,11,N,0,S
384232,14,S,10,S,284,V
384712,9,S,12,S,727,V
384992,1,N,10,S,718,V
385132,15,S,8,S,428,V
385158,10,S,13,S,46,V
385302,14,S,7,S,821,V
385302,7,S,11,N,753,V
386488,15,S,9,S,271,V
386928,14,S,2,N,510,V
387529,12,S,2,N,507,V
387882,14,S,9,S,0,S
388157,9,S,14,S,0,S
388604,14,S,9,S,0,S
389256,9,S,14,S,0,S
389303,14,S,9,S,0,S
387756,10,S,6,S,287,V
387756,6,S,11,N,478,V
387950,0,N,8,S,384,V
387950,8,S,11,N,87,V
388114,14,S,8,S,229,V
388114,8,S,11,N,740,V
388117,15,S,12,S,126,V
389151,9,S,12,S,0,S
389917,12,S,9,S,0,S
390257,9,S,12,S,0,S
390419,12,S,9,S,0,S
391060,9,S,12,S,0,S
391148,12,S,9,S,0,S
389116,12,S,3,N,481,V
389336,14,S,10,S,485,V
389631,15,S,7,S,58,V
389631,7,S,11,N,631,V
390778,15,S,12,S,265,V
390886,12,S,3,N,164,V
391198,14,S,6,S,288,V
391198,6,S,11,N,620,V
391630,12,S,3,N,580,V
392404,15,S,3,N,0,S
393250,3,N,15,S,0,S
393266,15,S,3,N,0,S
393669,3,N,15,S,0,S
394453,15,S,3,N,0,S
395187,3,N,15,S,0,S
392539,14,S,8,S,202,V
392645,15,S,7,S,257,V
392645,7,S,11,N,701,V
392833,0,N,8,S,254,V
392833,8,S,11,N,337,V
392918,11,N,8,S,529,V
393738,8,S,11,N,0,S
394445,11,N,8,S,0,S
395025,8,S,11,N,0,S
395302,11,N,8,S,0,S
393144,13,S,4,S,325,V
393469,12,S,2,N,598,V
393479,15,S,10,S,706,V
393831,9,S,12,S,148,V
393869,14,S,3,N,754,V
394589,13,S,3,N,60,V
395515,12,S,4,S,0,S
396346,4,S,12,S,0,S
397231,12,S,4,S,0,S
395223,15,S,10,S,220,V
395748,14,S,8,S,37,V
395843,12,S,2,N,41,V
397366,15,S,12,S,0,S
398172,12,S,15,S,0,S
397780,15,S,2,N,0,S
397797,2,N,15,S,0,S
398441,15,S,2,N,0,S
399145,2,N,15,S,0,S
399168,15,S,2,N,0,S
399432,2,N,15,S,0,S
397558,14,S,7,S,503,V
397558,7,S,11,N,559,V
397574,15,S,5,N,433,V
398052,1,N,7,S,451,V
398754,14,S,6,S,0,S
398968,6,S,14,S,0,S
399716,14,S,6,S,0,S
400048,6,S,14,S,0,S
398225,6,S,11,N,217,V
398281,12,S,2,N,93,V
398315,13,S,4,S,537,V
398846,14,S,2,N,576,V
398862,0,N,10,S,769,V
399097,9,S,12,S,0,S
399449,12,S,9,S,0,S
399513,9,S,12,S,0,S
399659,12,S,9,S,0,S
399316,15,S,3,N,886,V
401000,14,S,2,N,260,V
401683,15,S,9,S,48,V
402668,15,S,12,S,0,S
403253,12,S,15,S,0,S
402571,14,S,9,S,600,V
403221,12,S,5,N,0,S
403260,5,N,12,S,0,S
403916,12,S,5,N,0,S
404637,5,N,12,S,0,S
403350,15,S,9,S,406,V
404437,15,S,9,S,783,V
404518,12,S,3,N,165,V
404765,14,S,12,S,594,V
406862,14,S,3,N,0,S
407296,3,N,14,S,0,S
407485,14,S,3,N,0,S
408340,3,N,14,S,0,S
408538,14,S,3,N,0,S
409212,3,N,14,S,0,S
406479,10,S,7,S,226,V
406479,7,S,11,N,186,V
407430,15,S,9,S,0,S
407821,9,S,15,S,0,S
408503,15,S,9,S,0,S
408823,9,S,15,S,0,S
408878,15,S,9,S,0,S
409676,9,S,15,S,0,S
406687,15,S,6,S,268,V
406687,6,S,11,N,896,V
406917,14,S,6,S,0,S
407218,6,S,14,S,0,S
406887,6,S,11,N,0,S
407568,11,N,6,S,0,S
408399,6,S,11,N,0,S
409285,11,N,6,S,0,S
407288,0,N,8,S,29,V
407288,8,S,11,N,883,V
407536,15,S,10,S,3,V
408138,14,S,2,N,43,V
409015,15,S,8,S,763,V
409015,8,S,11,N,277,V
409268,14,S,6,S,432,V
409268,6,S,11,N,245,V
409617,9,S,7,S,195,V
409617,7,S,11,N,779,V
410326,14,S,9,S,189,V
410476,15,S,8,S,609,V
410476,8,S,11,N,833,V
411362,12,S,5,N,253,V
411708,10,S,8,S,266,V
412512,8,S,11,N,0,S
412990,11,N,8,S,0,S
411999,14,S,3,N,479,V
412162,15,S,10,S,257,V
412679,15,S,7,S,123,V
412907,7,S,11,N,0,S
413538,11,N,7,S,0,S
413306,14,S,8,S,62,V
413713,14,S,13,S,705,V
413766,0,N,8,S,838,V
414333,8,S,11,N,0,S
414418,11,N,8,S,0,S
413965,10,S,13,S,494,V
414051,15,S,6,S,738,V
414051,6,S,11,N,187,V
414711,13,S,4,S,27,V
415253,14,S,10,S,622,V
415724,15,S,13,S,167,V
415847,10,S,8,S,340,V
416412,9,S,7,S,777,V
416412,7,S,11,N,309,V
417007,15,S,2,N,542,V
417624,14,S,10,S,801,V
418002,15,S,10,S,363,V
419113,15,S,13,S,752,V
419621,14,S,6,S,678,V
419621,6,S,11,N,78,V
419690,10,S,13,S,44,V
422038,15,S,12,S,0,S
422266,12,S,15,S,0,S
422808,15,S,12,S,0,S
422832,12,S,15,S,0,S
422906,15,S,12,S,0,S
423497,12,S,15,S,0,S
422344,14,S,13,S,0,S
422456,13,S,14,S,0,S
422875,14,S,13,S,0,S
422310,15,S,9,S,161,V
422642,14,S,5,N,253,V
424139,14,S,12,S,426,V
424150,15,S,8,S,803,V
424150,8,S,11,N,464,V
424702,10,S,13,S,661,V
425630,12,S,3,N,640,V
426011,15,S,13,S,186,V
426092,13,S,5,N,586,V
426171,14,S,8,S,842,V
426171,8,S,11,N,716,V
426205,0,N,9,S,561,V
426299,9,S,7,S,142,V
426299,7,S,11,N,367,V
427076,1,N,9,S,284,V
427182,12,S,3,N,576,V
427186,14,S,13,S,505,V
427544,15,S,9,S,588,V
427988,0,N,7,S,358,V
428223,14,S,5,N,473,V
428317,9,S,6,S,831,V
428317,6,S,11,N,57,V
428558,10,S,13,S,371,V
428757,12,S,2,N,537,V
428936,13,S,2,N,440,V
429616,13,S,4,S,774,V
429857,15,S,7,S,628,V
429857,7,S,11,N,141,V
430192,0,N,7,S,811,V
430192,7,S,11,N,685,V
430245,14,S,13,S,365,V
431757,14,S,10,S,864,V
432081,12,S,2,N,750,V
432090,15,S,6,S,876,V
432090,6,S,11,N,301,V
432604,1,N,9,S,114,V
